Typical Measured Spectrum of Semrock FF01-700/13 Optical Filter	
773.4	1.0032e-07
773.6	1.695e-08
773.8	2.1965e-08
774.0	1.6744e-08
774.2	5.1162e-08
774.4	4.9801e-08
774.6	4.6747e-08
774.8	7.5699e-08
775.0	1.7891e-08
775.2	1.6341e-08
775.4	1.6338e-08
775.6	1.633e-08
775.8	3.1121e-08
776.0	4.5134e-08
776.2	1.826e-08
776.4	5.5945e-08
776.6	4.8287e-08
776.8	6.0924e-08
777.0	2.7749e-08
777.2	3.3491e-08
777.4	5.6356e-08
777.6	1.6676e-08
777.8	1.6703e-08
778.0	2.6448e-08
778.2	1.9585e-08
778.4	4.4013e-08
778.6	5.8198e-08
778.8	4.1077e-08
779.0	8.1949e-08
779.2	2.243e-08
779.4	1.9021e-08
779.6	3.7737e-08
779.8	4.1239e-08
780.0	2.6912e-08
780.2	2.1211e-08
780.4	6.5237e-08
780.6	2.3913e-08
780.8	1.7316e-08
781.0	1.7345e-08
781.2	3.9111e-08
781.4	5.2701e-08
781.6	1.7432e-08
781.8	1.7449e-08
782.0	1.7483e-08
782.2	2.5421e-08
782.4	2.2317e-08
782.6	5.0476e-08
782.8	8.4288e-08
783.0	1.7663e-08
783.2	1.7704e-08
783.4	2.905e-08
783.6	4.546e-08
783.8	6.2751e-08
784.0	4.0289e-08
784.2	1.794e-08
784.4	1.7986e-08
784.6	1.8045e-08
784.8	4.4214e-08
785.0	4.2614e-08
785.2	2.7228e-08
785.4	2.7299e-08
785.6	2.7388e-08
785.8	7.7684e-08
786.0	2.8867e-08
786.2	2.7513e-08
786.4	3.5154e-08
786.6	3.2592e-08
786.8	1.8443e-08
787.0	1.847e-08
787.2	1.8496e-08
787.4	1.8537e-08
787.6	1.8585e-08
787.8	3.3227e-08
788.0	4.1124e-08
788.2	3.3283e-08
788.4	1.0728e-07
788.6	2.2342e-08
788.8	4.1479e-08
789.0	3.1584e-08
789.2	1.8848e-08
789.4	5.5767e-08
789.6	3.6452e-08
789.8	2.3409e-08
790.0	1.6386e-08
790.2	1.2419e-08
790.4	9.5326e-09
790.6	9.5717e-09
790.8	9.611e-09
791.0	1.797e-08
791.2	3.4481e-08
791.4	4.0339e-08
791.6	2.7907e-08
791.8	1.9312e-08
792.0	1.3769e-08
792.2	9.8173e-09
792.4	9.7539e-09
792.6	9.7738e-09
792.8	9.7944e-09
793.0	9.8159e-09
793.2	9.8374e-09
793.4	9.8561e-09
793.6	9.8749e-09
793.8	9.902e-09
794.0	9.9293e-09
794.2	1.2462e-08
794.4	1.949e-08
794.6	2.9605e-08
794.8	1.75e-08
795.0	1.0345e-08
795.2	2.8309e-08
795.4	8.4694e-08
795.6	1.5159e-07
795.8	1.5202e-07
796.0	1.5245e-07
796.2	9.7777e-08
796.4	6.257e-08
796.6	5.7272e-08
796.8	5.3314e-08
797.0	5.1401e-08
797.2	5.1474e-08
797.4	5.1344e-08
797.6	2.3357e-08
797.8	1.0626e-08
798.0	2.2277e-08
798.2	4.8963e-08
798.4	6.8236e-08
798.6	5.9745e-08
798.8	5.1632e-08
799.0	2.3527e-08
799.2	1.0721e-08
799.4	2.2862e-08
799.6	5.0314e-08
799.8	5.0014e-08
800.0	2.2812e-08
800.2	1.0653e-08
800.4	1.0669e-08
800.6	1.0686e-08
800.8	1.0704e-08
801.0	1.0722e-08
801.2	1.6511e-08
801.4	3.8438e-08
801.6	8.314e-08
801.8	3.0797e-08
802.0	1.1408e-08
802.2	1.0927e-08
802.4	1.0946e-08
802.6	1.0957e-08
802.8	1.0958e-08
803.0	1.1012e-08
803.2	2.8664e-08
803.4	7.461e-08
803.6	3.6234e-08
803.8	1.6557e-08
804.0	1.112e-08
804.2	1.115e-08
804.4	1.118e-08
804.6	1.1217e-08
804.8	1.1254e-08
805.0	1.1271e-08
805.2	1.1288e-08
805.4	1.1303e-08
805.6	1.1317e-08
805.8	1.1331e-08
806.0	1.1365e-08
806.2	1.1398e-08
806.4	1.1433e-08
806.6	1.1467e-08
806.8	1.1494e-08
807.0	1.1512e-08
807.2	1.1776e-08
807.4	1.996e-08
807.6	3.3833e-08
807.8	5.5278e-08
808.0	9.0142e-08
808.2	8.5566e-08
808.4	4.4662e-08
808.6	2.3348e-08
808.8	1.667e-08
809.0	1.1902e-08
809.2	2.0192e-08
809.4	3.5513e-08
809.6	4.7419e-08
809.8	4.7532e-08
810.0	4.7404e-08
810.2	3.3893e-08
810.4	2.4233e-08
810.6	3.4403e-08
810.8	4.9887e-08
811.0	4.341e-08
811.2	2.2668e-08
811.4	1.2193e-08
811.6	2.0874e-08
811.8	3.5737e-08
812.0	4.4205e-08
812.2	5.4318e-08
812.4	6.2422e-08
812.6	6.718e-08
812.8	7.1622e-08
813.0	5.8863e-08
813.2	4.8377e-08
813.4	3.6615e-08
813.6	2.7666e-08
813.8	2.0896e-08
814.0	1.5776e-08
814.2	1.2302e-08
814.4	2.0852e-08
814.6	3.5345e-08
814.8	3.635e-08
815.0	3.6412e-08
815.2	2.9444e-08
815.4	1.8879e-08
815.6	1.2132e-08
815.8	1.2128e-08
816.0	1.2123e-08
816.2	2.2588e-08
816.4	4.3339e-08
816.6	6.0848e-08
816.8	6.0909e-08
817.0	6.0698e-08
817.2	3.8888e-08
817.4	2.4915e-08
817.6	1.8689e-08
817.8	1.4111e-08
818.0	1.2218e-08
818.2	1.2198e-08
818.4	1.2179e-08
818.6	1.2202e-08
818.8	1.2225e-08
819.0	1.2243e-08
819.2	1.226e-08
819.4	1.2275e-08
819.6	1.2288e-08
819.8	1.251e-08
820.0	2.4574e-08
820.2	4.8272e-08
820.4	2.8591e-08
820.6	1.6318e-08
820.8	1.2331e-08
821.0	1.2338e-08
821.2	1.2597e-08
821.4	2.4754e-08
821.6	4.8643e-08
821.8	8.7652e-08
822.0	1.5752e-07
822.2	2.2047e-07
822.4	2.4033e-07
822.6	2.6211e-07
822.8	2.9082e-07
823.0	3.2267e-07
823.2	4.1876e-07
823.4	5.461e-07
823.6	6.5866e-07
823.8	7.3473e-07
824.0	8.194e-07
824.2	9.0731e-07
824.4	1.0047e-06
824.6	9.8195e-07
824.8	9.5669e-07
825.0	9.2104e-07
825.2	8.7641e-07
825.4	8.3523e-07
825.6	8.3015e-07
825.8	8.2511e-07
826.0	8.01e-07
826.2	7.7703e-07
826.4	7.4412e-07
826.6	7.0348e-07
826.8	6.6563e-07
827.0	6.4784e-07
827.2	6.3052e-07
827.4	5.8761e-07
827.6	5.4689e-07
827.8	5.4047e-07
828.0	5.6717e-07
828.2	5.9474e-07
828.4	6.0859e-07
828.6	6.2276e-07
828.8	6.4919e-07
829.0	6.7707e-07
829.2	7.0452e-07
829.4	7.3142e-07
829.6	7.5794e-07
829.8	7.463e-07
830.0	7.3484e-07
830.2	7.8447e-07
830.4	8.3954e-07
830.6	8.8268e-07
830.8	9.117e-07
831.0	9.394e-07
831.2	8.949e-07
831.4	8.5251e-07
831.6	8.9186e-07
831.8	9.3716e-07
832.0	9.4535e-07
832.2	9.1392e-07
832.4	8.8481e-07
832.6	9.1951e-07
832.8	9.5558e-07
833.0	9.9798e-07
833.2	1.0425e-06
833.4	1.085e-06
833.6	1.1245e-06
833.8	1.1647e-06
834.0	1.1545e-06
834.2	1.1445e-06
834.4	1.2139e-06
834.6	1.2889e-06
834.8	1.3662e-06
835.0	1.4459e-06
835.2	1.5225e-06
835.4	1.4579e-06
835.6	1.396e-06
835.8	1.357e-06
836.0	1.3195e-06
836.2	1.3212e-06
836.4	1.3614e-06
836.6	1.3994e-06
836.8	1.3455e-06
837.0	1.2937e-06
837.2	1.3807e-06
837.4	1.4792e-06
837.6	1.4556e-06
837.8	1.3157e-06
838.0	1.1934e-06
838.2	1.2112e-06
838.4	1.2293e-06
838.6	1.2536e-06
838.8	1.2788e-06
839.0	1.2905e-06
839.2	1.2879e-06
839.4	1.2851e-06
839.6	1.2734e-06
839.8	1.2619e-06
840.0	1.1979e-06
840.2	1.1344e-06
840.4	1.0832e-06
840.6	1.0438e-06
840.8	1.0062e-06
841.0	1.0014e-06
841.2	9.9655e-07
841.4	1.0135e-06
841.6	1.0314e-06
841.8	1.0234e-06
842.0	9.9014e-07
842.2	9.5889e-07
842.4	9.5394e-07
842.6	9.4901e-07
842.8	9.3346e-07
843.0	9.1761e-07
843.2	9.2386e-07
843.4	9.5407e-07
843.6	9.829e-07
843.8	9.0015e-07
844.0	8.2437e-07
844.2	8.7052e-07
844.4	9.2192e-07
844.6	9.4953e-07
844.8	9.5262e-07
845.0	9.5453e-07
845.2	9.3389e-07
845.4	9.137e-07
845.6	9.9947e-07
845.8	1.0984e-06
846.0	1.1796e-06
846.2	1.2367e-06
846.4	1.2916e-06
846.6	1.1653e-06
846.8	1.0513e-06
847.0	1.0637e-06
847.2	1.0843e-06
847.4	1.1158e-06
847.6	1.1604e-06
847.8	1.2069e-06
848.0	1.2608e-06
848.2	1.3172e-06
848.4	1.3214e-06
848.6	1.3238e-06
848.8	1.3437e-06
849.0	1.3788e-06
849.2	1.4124e-06
849.4	1.4191e-06
849.6	1.4257e-06
849.8	1.4458e-06
850.0	1.473e-06
850.2	1.5008e-06
850.4	1.5291e-06
850.6	1.5579e-06
850.8	1.5872e-06
851.0	1.6171e-06
851.2	1.6311e-06
851.4	1.6162e-06
851.6	1.6013e-06
851.8	1.5867e-06
852.0	1.5721e-06
852.2	1.5577e-06
852.4	1.5434e-06
852.6	1.5292e-06
852.8	1.5152e-06
853.0	1.5013e-06
853.2	1.4728e-06
853.4	1.4303e-06
853.6	1.389e-06
853.8	1.3489e-06
854.0	1.31e-06
854.2	1.2721e-06
854.4	1.2354e-06
854.6	1.1997e-06
854.8	1.1651e-06
855.0	1.1314e-06
855.2	1.0954e-06
855.4	1.0586e-06
855.6	1.023e-06
855.8	9.8864e-07
856.0	9.5543e-07
856.2	9.2333e-07
856.4	8.9231e-07
856.6	8.6234e-07
856.8	8.3337e-07
857.0	8.0537e-07
857.2	7.7954e-07
857.4	7.5488e-07
857.6	7.31e-07
857.8	7.0787e-07
858.0	6.8548e-07
858.2	6.6379e-07
858.4	6.4279e-07
858.6	6.2246e-07
858.8	6.0276e-07
859.0	5.8369e-07
859.2	5.7058e-07
859.4	5.5819e-07
859.6	5.4607e-07
859.8	5.3421e-07
860.0	5.2261e-07
860.2	5.1126e-07
860.4	5.0016e-07
860.6	4.893e-07
860.8	4.7868e-07
861.0	4.6828e-07
861.2	4.5912e-07
861.4	4.5227e-07
861.6	4.4553e-07
861.8	4.3889e-07
862.0	4.3235e-07
862.2	4.2591e-07
862.4	4.1956e-07
862.6	4.1331e-07
862.8	4.0715e-07
863.0	4.0108e-07
863.2	3.9576e-07
863.4	3.9126e-07
863.6	3.8682e-07
863.8	3.8243e-07
864.0	3.7808e-07
864.2	3.7379e-07
864.4	3.6954e-07
864.6	3.6535e-07
864.8	3.612e-07
865.0	3.571e-07
865.2	3.58e-07
865.4	3.6218e-07
865.6	3.6641e-07
865.8	3.707e-07
866.0	3.7503e-07
866.2	3.7941e-07
866.4	3.8385e-07
866.6	3.8833e-07
866.8	3.9287e-07
867.0	3.9746e-07
867.2	4.0998e-07
867.4	4.2557e-07
867.6	4.4174e-07
867.8	4.5853e-07
868.0	4.7596e-07
868.2	4.9406e-07
868.4	5.1284e-07
868.6	5.3233e-07
868.8	5.5256e-07
869.0	5.7357e-07
869.2	6.0337e-07
869.4	6.3561e-07
869.6	6.6958e-07
869.8	7.0536e-07
870.0	7.4305e-07
870.2	7.8276e-07
870.4	8.2459e-07
870.6	8.6865e-07
870.8	9.1507e-07
871.0	9.6397e-07
871.2	9.9048e-07
871.4	9.6021e-07
871.6	9.3087e-07
871.8	9.0242e-07
872.0	8.7484e-07
872.2	8.4811e-07
872.4	8.2219e-07
872.6	7.9706e-07
872.8	7.7271e-07
873.0	7.4909e-07
873.2	7.0509e-07
873.4	6.4017e-07
873.6	5.8123e-07
873.8	5.2772e-07
874.0	4.7913e-07
874.2	4.3502e-07
874.4	3.9496e-07
874.6	3.586e-07
874.8	3.2558e-07
875.0	2.9561e-07
875.2	2.7133e-07
875.4	2.5083e-07
875.6	2.3188e-07
875.8	2.1436e-07
876.0	1.9816e-07
876.2	1.8319e-07
876.4	1.6935e-07
876.6	1.5655e-07
876.8	1.4472e-07
877.0	1.3379e-07
877.2	1.2727e-07
877.4	1.2218e-07
877.6	1.1728e-07
877.8	1.1258e-07
878.0	1.0808e-07
878.2	1.0375e-07
878.4	9.9591e-08
878.6	9.5602e-08
878.8	9.1772e-08
879.0	8.8096e-08
879.2	8.528e-08
879.4	8.2614e-08
879.6	8.0031e-08
879.8	7.753e-08
880.0	7.5106e-08
880.2	7.2758e-08
880.4	7.0484e-08
880.6	6.828e-08
880.8	6.6146e-08
881.0	6.4078e-08
881.2	6.2702e-08
881.4	6.2713e-08
881.6	6.2725e-08
881.8	6.2736e-08
882.0	6.2747e-08
882.2	6.2758e-08
882.4	6.2769e-08
882.6	6.278e-08
882.8	6.2791e-08
883.0	6.2802e-08
883.2	6.2776e-08
883.4	6.2707e-08
883.6	6.2638e-08
883.8	6.257e-08
884.0	6.2501e-08
884.2	6.2433e-08
884.4	6.2364e-08
884.6	6.2296e-08
884.8	6.2228e-08
885.0	6.2159e-08
885.2	6.2277e-08
885.4	6.2503e-08
885.6	6.2731e-08
885.8	6.296e-08
886.0	6.3189e-08
886.2	6.3419e-08
886.4	6.365e-08
886.6	6.3882e-08
886.8	6.4115e-08
887.0	6.4348e-08
887.2	6.631e-08
887.4	6.8799e-08
887.6	7.1381e-08
887.8	7.406e-08
888.0	7.6839e-08
888.2	7.9723e-08
888.4	8.2715e-08
888.6	8.5819e-08
888.8	8.904e-08
889.0	9.2382e-08
889.2	9.4566e-08
889.4	9.6748e-08
889.6	9.898e-08
889.8	1.0126e-07
890.0	1.036e-07
890.2	1.0599e-07
890.4	1.0843e-07
890.6	1.1094e-07
890.8	1.135e-07
891.0	1.1611e-07
891.2	1.1729e-07
891.4	1.1483e-07
891.6	1.1242e-07
891.8	1.1006e-07
892.0	1.0775e-07
892.2	1.0549e-07
892.4	1.0328e-07
892.6	1.0111e-07
892.8	9.899e-08
893.0	9.6913e-08
893.2	9.3104e-08
893.4	8.7442e-08
893.6	8.2125e-08
893.8	7.7131e-08
894.0	7.2441e-08
894.2	6.8036e-08
894.4	6.3898e-08
894.6	6.0013e-08
894.8	5.6363e-08
895.0	5.2936e-08
895.2	5.0862e-08
895.4	4.9557e-08
895.6	4.8286e-08
895.8	4.7047e-08
896.0	4.5839e-08
896.2	4.4663e-08
896.4	4.3517e-08
896.6	4.24e-08
896.8	4.1312e-08
897.0	4.0252e-08
897.2	3.8224e-08
897.4	3.6057e-08
897.6	3.4013e-08
897.8	3.2086e-08
898.0	3.0267e-08
898.2	2.8552e-08
898.4	2.6933e-08
898.6	2.5407e-08
898.8	2.3967e-08
899.0	2.2608e-08
899.2	2.2139e-08
899.4	2.1709e-08
899.6	2.1287e-08
899.8	2.0873e-08
900.0	2.0468e-08
900.2	2.007e-08
900.4	1.968e-08
900.6	1.9298e-08
900.8	1.8923e-08
901.0	1.8555e-08
901.2	1.8233e-08
901.4	1.8013e-08
901.6	1.7795e-08
901.8	1.7579e-08
902.0	1.7366e-08
902.2	1.7156e-08
902.4	1.6949e-08
902.6	1.6744e-08
902.8	1.6541e-08
903.0	1.6341e-08
903.2	1.6227e-08
903.4	1.6215e-08
903.6	1.6202e-08
903.8	1.619e-08
904.0	1.6177e-08
904.2	1.6165e-08
904.4	1.6153e-08
904.6	1.614e-08
904.8	1.6128e-08
905.0	1.6116e-08
905.2	1.6206e-08
905.4	1.6357e-08
905.6	1.6509e-08
905.8	1.6663e-08
906.0	1.6818e-08
906.2	1.6975e-08
906.4	1.7134e-08
906.6	1.7293e-08
906.8	1.7455e-08
907.0	1.7617e-08
907.2	1.7772e-08
907.4	1.7925e-08
907.6	1.808e-08
907.8	1.8237e-08
908.0	1.8394e-08
908.2	1.8553e-08
908.4	1.8713e-08
908.6	1.8875e-08
908.8	1.9038e-08
909.0	1.9202e-08
909.2	1.846e-08
909.4	1.7733e-08
909.6	1.7034e-08
909.8	1.6363e-08
910.0	1.5719e-08
910.2	1.51e-08
910.4	1.4505e-08
910.6	1.3934e-08
910.8	1.3385e-08
911.0	1.2858e-08
911.2	1.2751e-08
911.4	1.3911e-08
911.6	1.5177e-08
911.8	1.6558e-08
912.0	1.8064e-08
912.2	1.9708e-08
912.4	2.1501e-08
912.6	2.3458e-08
912.8	2.5592e-08
913.0	2.7921e-08
913.2	2.961e-08
913.4	3.022e-08
913.6	3.0844e-08
913.8	3.148e-08
914.0	3.2129e-08
914.2	3.2791e-08
914.4	3.3467e-08
914.6	3.4157e-08
914.8	3.4862e-08
915.0	3.5581e-08
915.2	3.6198e-08
915.4	3.6751e-08
915.6	3.7312e-08
915.8	3.7882e-08
916.0	3.8461e-08
916.2	3.9049e-08
916.4	3.9645e-08
916.6	4.0251e-08
916.8	4.0866e-08
917.0	4.149e-08
917.2	4.2065e-08
917.4	4.2633e-08
917.6	4.3208e-08
917.8	4.3791e-08
918.0	4.4382e-08
918.2	4.498e-08
918.4	4.5587e-08
918.6	4.6202e-08
918.8	4.6825e-08
919.0	4.7457e-08
919.2	4.7627e-08
919.4	4.7787e-08
919.6	4.7948e-08
919.8	4.811e-08
920.0	4.8272e-08
920.2	4.8434e-08
920.4	4.8597e-08
920.6	4.8761e-08
920.8	4.8925e-08
921.0	4.909e-08
921.2	4.8992e-08
921.4	4.8136e-08
921.6	4.7294e-08
921.8	4.6467e-08
922.0	4.5654e-08
922.2	4.4856e-08
922.4	4.4071e-08
922.6	4.3301e-08
922.8	4.2543e-08
923.0	4.1799e-08
923.2	4.161e-08
923.4	4.212e-08
923.6	4.2636e-08
923.8	4.3158e-08
924.0	4.3686e-08
924.2	4.4221e-08
924.4	4.4762e-08
924.6	4.531e-08
924.8	4.5865e-08
925.0	4.6426e-08
925.2	4.6708e-08
925.4	4.6822e-08
925.6	4.6937e-08
925.8	4.7052e-08
926.0	4.7168e-08
926.2	4.7283e-08
926.4	4.7399e-08
926.6	4.7515e-08
926.8	4.7632e-08
927.0	4.7748e-08
927.2	4.8843e-08
927.4	5.0185e-08
927.6	5.1565e-08
927.8	5.2982e-08
928.0	5.4437e-08
928.2	5.5933e-08
928.4	5.747e-08
928.6	5.905e-08
928.8	6.0672e-08
929.0	6.2339e-08
929.2	6.3991e-08
929.4	6.5687e-08
929.6	6.7429e-08
929.8	6.9216e-08
930.0	7.1051e-08
930.2	7.2934e-08
930.4	7.4867e-08
930.6	7.6852e-08
930.8	7.8889e-08
931.0	8.098e-08
931.2	8.3332e-08
931.4	8.6444e-08
931.6	8.9671e-08
931.8	9.3019e-08
932.0	9.6493e-08
932.2	1.001e-07
932.4	1.0383e-07
932.6	1.0771e-07
932.8	1.1173e-07
933.0	1.159e-07
933.2	1.198e-07
933.4	1.2323e-07
933.6	1.2676e-07
933.8	1.3039e-07
934.0	1.3413e-07
934.2	1.3797e-07
934.4	1.4192e-07
934.6	1.4599e-07
934.8	1.5017e-07
935.0	1.5447e-07
935.2	1.5811e-07
935.4	1.6136e-07
935.6	1.6467e-07
935.8	1.6805e-07
936.0	1.7149e-07
936.2	1.7501e-07
936.4	1.786e-07
936.6	1.8227e-07
936.8	1.8601e-07
937.0	1.8982e-07
937.2	1.8897e-07
937.4	1.8713e-07
937.6	1.853e-07
937.8	1.835e-07
938.0	1.8171e-07
938.2	1.7994e-07
938.4	1.7819e-07
938.6	1.7646e-07
938.8	1.7474e-07
939.0	1.7308e-07
939.2	1.7306e-07
939.4	1.7305e-07
939.6	1.7303e-07
939.8	1.7301e-07
940.0	1.73e-07
940.2	1.7298e-07
940.4	1.7297e-07
940.6	1.7295e-07
940.8	1.7293e-07
941.0	1.7292e-07
941.2	1.7379e-07
941.4	1.7785e-07
941.6	1.8201e-07
941.8	1.8626e-07
942.0	1.9062e-07
942.2	1.9507e-07
942.4	1.9963e-07
942.6	2.043e-07
942.8	2.0908e-07
943.0	2.1396e-07
943.2	2.1947e-07
943.4	2.2583e-07
943.6	2.3237e-07
943.8	2.3911e-07
944.0	2.4604e-07
944.2	2.5317e-07
944.4	2.605e-07
944.6	2.6805e-07
944.8	2.7582e-07
945.0	2.8381e-07
945.2	2.9192e-07
945.4	3.0018e-07
945.6	3.0867e-07
945.8	3.1741e-07
946.0	3.2639e-07
946.2	3.3563e-07
946.4	3.4513e-07
946.6	3.5489e-07
946.8	3.6493e-07
947.0	3.7526e-07
947.2	3.8219e-07
947.4	3.8845e-07
947.6	3.9481e-07
947.8	4.0128e-07
948.0	4.0786e-07
948.2	4.1454e-07
948.4	4.2133e-07
948.6	4.2823e-07
948.8	4.3525e-07
949.0	4.4184e-07
949.2	4.3368e-07
949.4	4.2568e-07
949.6	4.1782e-07
949.8	4.101e-07
950.0	4.0253e-07
950.2	3.951e-07
950.4	3.8781e-07
950.6	3.8065e-07
950.8	3.7362e-07
951.0	3.6672e-07
951.2	3.598e-07
951.4	3.524e-07
951.6	3.4514e-07
951.8	3.3804e-07
952.0	3.3109e-07
952.2	3.2427e-07
952.4	3.176e-07
952.6	3.1106e-07
952.8	3.0466e-07
953.0	2.9839e-07
953.2	2.9036e-07
953.4	2.7981e-07
953.6	2.6964e-07
953.8	2.5984e-07
954.0	2.504e-07
954.2	2.413e-07
954.4	2.3253e-07
954.6	2.2408e-07
954.8	2.1594e-07
955.0	2.0809e-07
955.2	2.0194e-07
955.4	1.9685e-07
955.6	1.919e-07
955.8	1.8706e-07
956.0	1.8235e-07
956.2	1.7776e-07
956.4	1.7329e-07
956.6	1.6892e-07
956.8	1.6467e-07
957.0	1.6052e-07
957.2	1.5838e-07
957.4	1.5669e-07
957.6	1.5502e-07
957.8	1.5336e-07
958.0	1.5172e-07
958.2	1.501e-07
958.4	1.4849e-07
958.6	1.4691e-07
958.8	1.4534e-07
959.0	1.4379e-07
959.2	1.4247e-07
959.4	1.4115e-07
959.6	1.3985e-07
959.8	1.3857e-07
960.0	1.3729e-07
960.2	1.3602e-07
960.4	1.3477e-07
960.6	1.3353e-07
960.8	1.323e-07
961.0	1.3108e-07
961.2	1.3121e-07
961.4	1.3647e-07
961.6	1.4195e-07
961.8	1.4764e-07
962.0	1.5357e-07
962.2	1.5973e-07
962.4	1.6614e-07
962.6	1.728e-07
962.8	1.7974e-07
963.0	1.8695e-07
963.2	1.9412e-07
963.4	2.011e-07
963.6	2.0834e-07
963.8	2.1584e-07
964.0	2.236e-07
964.2	2.3165e-07
964.4	2.3999e-07
964.6	2.4862e-07
964.8	2.5757e-07
965.0	2.6684e-07
965.2	2.7999e-07
965.4	2.9591e-07
965.6	3.1274e-07
965.8	3.3052e-07
966.0	3.4932e-07
966.2	3.6918e-07
966.4	3.9017e-07
966.6	4.1236e-07
966.8	4.3581e-07
967.0	4.6059e-07
967.2	4.923e-07
967.4	5.2716e-07
967.6	5.6449e-07
967.8	6.0446e-07
968.0	6.4727e-07
968.2	6.931e-07
968.4	7.4219e-07
968.6	7.9474e-07
968.8	8.5102e-07
969.0	9.1017e-07
969.2	9.6065e-07
969.4	1.0139e-06
969.6	1.0702e-06
969.8	1.1295e-06
970.0	1.1922e-06
970.2	1.2583e-06
970.4	1.3281e-06
970.6	1.4018e-06
970.8	1.4795e-06
971.0	1.5616e-06
971.2	1.6353e-06
971.4	1.6431e-06
971.6	1.6509e-06
971.8	1.6588e-06
972.0	1.6668e-06
972.2	1.6747e-06
972.4	1.6827e-06
972.6	1.6908e-06
972.8	1.6988e-06
973.0	1.707e-06
973.2	1.6846e-06
973.4	1.6146e-06
973.6	1.5476e-06
973.8	1.4833e-06
974.0	1.4217e-06
974.2	1.3626e-06
974.4	1.306e-06
974.6	1.2517e-06
974.8	1.1997e-06
975.0	1.1499e-06
975.2	1.1107e-06
975.4	1.0782e-06
975.6	1.0467e-06
975.8	1.0161e-06
976.0	9.8639e-07
976.2	9.5756e-07
976.4	9.2957e-07
976.6	9.024e-07
976.8	8.7602e-07
977.0	8.5042e-07
977.2	8.2776e-07
977.4	8.0614e-07
977.6	7.8509e-07
977.8	7.6459e-07
978.0	7.4462e-07
978.2	7.2518e-07
978.4	7.0624e-07
978.6	6.878e-07
978.8	6.6984e-07
979.0	6.5336e-07
979.2	6.5301e-07
979.4	6.5266e-07
979.6	6.5231e-07
979.8	6.5196e-07
980.0	6.516e-07
980.2	6.5125e-07
980.4	6.509e-07
980.6	6.5055e-07
980.8	6.502e-07
981.0	6.4985e-07
981.2	6.522e-07
981.4	6.6955e-07
981.6	6.8735e-07
981.8	7.0563e-07
982.0	7.2439e-07
982.2	7.4366e-07
982.4	7.6343e-07
982.6	7.8373e-07
982.8	8.0457e-07
983.0	8.2597e-07
983.2	8.504e-07
983.4	8.7964e-07
983.6	9.0989e-07
983.8	9.4117e-07
984.0	9.7353e-07
984.2	1.007e-06
984.4	1.0416e-06
984.6	1.0774e-06
984.8	1.1145e-06
985.0	1.1528e-06
985.2	1.1796e-06
985.4	1.199e-06
985.6	1.2186e-06
985.8	1.2386e-06
986.0	1.2589e-06
986.2	1.2796e-06
986.4	1.3006e-06
986.6	1.3219e-06
986.8	1.3436e-06
987.0	1.3656e-06
987.2	1.3557e-06
987.4	1.3404e-06
987.6	1.3253e-06
987.8	1.3103e-06
988.0	1.2954e-06
988.2	1.2808e-06
988.4	1.2663e-06
988.6	1.252e-06
988.8	1.2378e-06
989.0	1.2207e-06
989.2	1.1708e-06
989.4	1.123e-06
989.6	1.0771e-06
989.8	1.0331e-06
990.0	9.9095e-07
990.2	9.5048e-07
990.4	9.1167e-07
990.6	8.7443e-07
990.8	8.3872e-07
991.0	8.0447e-07
991.2	7.7361e-07
991.4	7.5687e-07
991.6	7.405e-07
991.8	7.2448e-07
992.0	7.088e-07
992.2	6.9347e-07
992.4	6.7847e-07
992.6	6.6379e-07
992.8	6.4943e-07
993.0	6.3538e-07
993.2	6.2141e-07
993.4	6.0738e-07
993.6	5.9366e-07
993.8	5.8026e-07
994.0	5.6715e-07
994.2	5.5435e-07
994.4	5.4183e-07
994.6	5.296e-07
994.8	5.1764e-07
995.0	5.0595e-07
995.2	4.9452e-07
995.4	4.8336e-07
995.6	4.7244e-07
995.8	4.687e-07
996.0	4.6594e-07
996.2	4.6319e-07
996.4	4.6045e-07
996.6	4.5774e-07
996.8	4.5504e-07
997.0	4.5235e-07
997.2	4.4968e-07
997.4	4.4703e-07
997.6	4.4487e-07
997.8	4.4619e-07
998.0	4.4752e-07
998.2	4.4885e-07
998.4	4.5019e-07
998.6	4.5153e-07
998.8	4.5288e-07
999.0	4.5423e-07
999.2	4.5558e-07
999.4	4.5694e-07
999.6	4.5959e-07
999.8	4.6457e-07
1000.0	4.6961e-07
1000.2	4.747e-07
1000.4	4.7984e-07
1000.6	4.8504e-07
1000.8	4.903e-07
1001.0	4.9562e-07
1001.2	5.0099e-07
1001.4	5.0642e-07
1001.6	5.1191e-07
1001.8	5.1746e-07
1002.0	5.2307e-07
1002.2	5.3516e-07
1002.4	5.4844e-07
1002.6	5.6204e-07
1002.8	5.7599e-07
1003.0	5.9027e-07
1003.2	6.0492e-07
1003.4	6.1993e-07
1003.6	6.3531e-07
1003.8	6.5107e-07
1004.0	6.6769e-07
1004.2	6.8809e-07
1004.4	7.0912e-07
1004.6	7.3079e-07
1004.8	7.5313e-07
1005.0	7.7614e-07
1005.2	7.9986e-07
1005.4	8.2431e-07
1005.6	8.4671e-07
1005.8	8.6746e-07
1006.0	8.8873e-07
1006.2	9.1052e-07
1006.4	9.3284e-07
1006.6	9.5571e-07
1006.8	9.7913e-07
1007.0	1.0031e-06
1007.2	1.0277e-06
1007.4	1.0529e-06
