Typical Measured Spectrum of Semrock FF01-795/150 Optical Filter	
771.2	0.98419
771.4	0.98642
771.6	0.99221
771.8	0.98505
772.0	0.98051
772.2	0.98093
772.4	0.98042
772.6	0.98138
772.8	0.98229
773.0	0.98051
773.2	0.97653
773.4	0.97551
773.6	0.975
773.8	0.97828
774.0	0.98013
774.2	0.97671
774.4	0.97428
774.6	0.97491
774.8	0.97435
775.0	0.97213
775.2	0.97231
775.4	0.97295
775.6	0.96985
775.8	0.97394
776.0	0.97194
776.2	0.97004
776.4	0.9705
776.6	0.96481
776.8	0.96441
777.0	0.96837
777.2	0.9685
777.4	0.96799
777.6	0.96473
777.8	0.96573
778.0	0.96372
778.2	0.96498
778.4	0.96379
778.6	0.96662
778.8	0.96245
779.0	0.96182
779.2	0.96471
779.4	0.97432
779.6	0.97667
779.8	0.97729
780.0	0.97489
780.2	0.97283
780.4	0.97337
780.6	0.97494
780.8	0.97756
781.0	0.97704
781.2	0.98119
781.4	0.97975
781.6	0.97846
781.8	0.98041
782.0	0.98594
782.2	0.99067
782.4	0.98929
782.6	0.99255
782.8	0.98946
783.0	0.98618
783.2	0.98657
783.4	0.99004
783.6	0.98694
783.8	0.98651
784.0	0.98741
784.2	0.98784
784.4	0.99307
784.6	0.99079
784.8	0.9882
785.0	0.9858
785.2	0.98686
785.4	0.98629
785.6	0.98618
785.8	0.98142
786.0	0.98275
786.2	0.9828
786.4	0.98473
786.6	0.98433
786.8	0.98171
787.0	0.98351
787.2	0.98099
787.4	0.98187
787.6	0.98118
787.8	0.98286
788.0	0.98901
788.2	0.98383
788.4	0.98169
788.6	0.98003
788.8	0.98215
789.0	0.98624
789.2	0.98864
789.4	0.98513
789.6	0.98345
789.8	0.98188
790.0	0.98073
790.2	0.98399
790.4	0.98946
790.6	0.98574
790.8	0.98613
791.0	0.9851
791.2	0.98985
791.4	0.99295
791.6	0.99247
791.8	0.99198
792.0	0.99328
792.2	0.98906
792.4	0.98762
792.6	0.98311
792.8	0.98619
793.0	0.9884
793.2	0.98833
793.4	0.98766
793.6	0.98454
793.8	0.98652
794.0	0.9858
794.2	0.98415
794.4	0.98589
794.6	0.98774
794.8	0.98564
795.0	0.98238
795.2	0.98179
795.4	0.98913
795.6	0.98377
795.8	0.98102
796.0	0.98346
796.2	0.98038
796.4	0.97722
796.6	0.9702
796.8	0.97064
797.0	0.97515
797.2	0.97721
797.4	0.97944
797.6	0.98007
797.8	0.98053
798.0	0.97699
798.2	0.97308
798.4	0.97248
798.6	0.97365
798.8	0.97318
799.0	0.9746
799.2	0.97418
799.4	0.97877
799.6	0.9704
799.8	0.97028
800.0	0.9705
800.2	0.97418
800.4	0.97646
800.6	0.97822
800.8	0.9815
801.0	0.98462
801.2	0.98247
801.4	0.97506
801.6	0.9759
801.8	0.97977
802.0	0.98229
802.2	0.98308
802.4	0.98585
802.6	0.99292
802.8	0.9917
803.0	0.99405
803.2	0.99722
803.4	0.99806
803.6	0.99757
803.8	0.99439
804.0	0.99154
804.2	0.98776
804.4	0.98777
804.6	0.9928
804.8	0.99725
805.0	0.99872
805.2	0.99896
805.4	0.99587
805.6	0.99362
805.8	0.99231
806.0	0.98869
806.2	0.98973
806.4	0.99179
806.6	0.99242
806.8	0.99553
807.0	0.99655
807.2	0.98903
807.4	0.98902
807.6	0.98984
807.8	0.99109
808.0	0.99153
808.2	0.99543
808.4	0.99215
808.6	0.98681
808.8	0.9851
809.0	0.98383
809.2	0.97992
809.4	0.97428
809.6	0.97906
809.8	0.98144
810.0	0.97931
810.2	0.97997
810.4	0.97764
810.6	0.98166
810.8	0.98677
811.0	0.98507
811.2	0.98366
811.4	0.98327
811.6	0.97995
811.8	0.98012
812.0	0.97421
812.2	0.97293
812.4	0.97921
812.6	0.98289
812.8	0.97975
813.0	0.97895
813.2	0.97362
813.4	0.97301
813.6	0.98079
813.8	0.98506
814.0	0.9852
814.2	0.9839
814.4	0.97968
814.6	0.97883
814.8	0.98301
815.0	0.98749
815.2	0.98412
815.4	0.98171
815.6	0.98374
815.8	0.98702
816.0	0.98249
816.2	0.97609
816.4	0.97313
816.6	0.97299
816.8	0.97845
817.0	0.9792
817.2	0.97816
817.4	0.98302
817.6	0.98377
817.8	0.98249
818.0	0.98177
818.2	0.98326
818.4	0.98048
818.6	0.98019
818.8	0.97967
819.0	0.98453
819.2	0.98687
819.4	0.97915
819.6	0.97642
819.8	0.98054
820.0	0.98112
820.2	0.98408
820.4	0.98266
820.6	0.98559
820.8	0.98772
821.0	0.98654
821.2	0.98748
821.4	0.97891
821.6	0.97883
821.8	0.98583
822.0	0.9884
822.2	0.99
822.4	0.99365
822.6	0.99273
822.8	0.98994
823.0	0.98572
823.2	0.98786
823.4	0.99026
823.6	0.98993
823.8	0.99094
824.0	0.99586
824.2	0.99761
824.4	0.99166
824.6	0.98818
824.8	0.99302
825.0	0.99728
825.2	0.99321
825.4	0.99145
825.6	0.99418
825.8	0.99194
826.0	0.9933
826.2	0.9914
826.4	0.9888
826.6	0.98929
826.8	0.98779
827.0	0.98362
827.2	0.98659
827.4	0.97829
827.6	0.97921
827.8	0.98711
828.0	0.98424
828.2	0.97958
828.4	0.98189
828.6	0.97647
828.8	0.97885
829.0	0.97778
829.2	0.98003
829.4	0.98059
829.6	0.97968
829.8	0.98137
830.0	0.98104
830.2	0.98601
830.4	0.98623
830.6	0.97596
830.8	0.97282
831.0	0.97694
831.2	0.97734
831.4	0.98413
831.6	0.98351
831.8	0.98434
832.0	0.98571
832.2	0.98398
832.4	0.98466
832.6	0.98474
832.8	0.98212
833.0	0.9796
833.2	0.9715
833.4	0.97166
833.6	0.97977
833.8	0.98156
834.0	0.97898
834.2	0.98227
834.4	0.98872
834.6	0.98562
834.8	0.99089
835.0	0.99364
835.2	0.98846
835.4	0.98619
835.6	0.98445
835.8	0.98271
836.0	0.98333
836.2	0.98287
836.4	0.98037
836.6	0.9847
836.8	0.98605
837.0	0.98531
837.2	0.9908
837.4	0.99228
837.6	0.98942
837.8	0.98734
838.0	0.98697
838.2	0.98412
838.4	0.98499
838.6	0.98155
838.8	0.98481
839.0	0.98442
839.2	0.98472
839.4	0.98572
839.6	0.99
839.8	0.98298
840.0	0.97597
840.2	0.97517
840.4	0.97323
840.6	0.97842
840.8	0.98265
841.0	0.98748
841.2	0.98836
841.4	0.9867
841.6	0.98373
841.8	0.98226
842.0	0.97898
842.2	0.97914
842.4	0.98073
842.6	0.98856
842.8	0.99306
843.0	0.9906
843.2	0.99266
843.4	0.99138
843.6	0.988
843.8	0.98452
844.0	0.98812
844.2	0.9918
844.4	0.99201
844.6	0.99542
844.8	0.99116
845.0	0.98826
845.2	0.99244
845.4	0.99223
845.6	0.9887
845.8	0.9949
846.0	0.99761
846.2	0.99365
846.4	0.98685
846.6	0.98401
846.8	0.98454
847.0	0.98821
847.2	0.98868
847.4	0.98604
847.6	0.98604
847.8	0.98538
848.0	0.97864
848.2	0.97853
848.4	0.98184
848.6	0.98056
848.8	0.98178
849.0	0.98799
849.2	0.98411
849.4	0.98637
849.6	0.98531
849.8	0.98394
850.0	0.99056
850.2	0.99372
850.4	0.98731
850.6	0.98582
850.8	0.98393
851.0	0.98174
851.2	0.98616
851.4	0.98206
851.6	0.97796
851.8	0.97937
852.0	0.98437
852.2	0.98509
852.4	0.98648
852.6	0.98484
852.8	0.98368
853.0	0.98126
853.2	0.98596
853.4	0.98817
853.6	0.98757
853.8	0.98689
854.0	0.98712
854.2	0.98765
854.4	0.99217
854.6	0.99307
854.8	0.99091
855.0	0.98545
855.2	0.98193
855.4	0.97902
855.6	0.98465
855.8	0.98661
856.0	0.98515
856.2	0.9879
856.4	0.98953
856.6	0.99297
856.8	0.99381
857.0	0.99011
857.2	0.98332
857.4	0.97859
857.6	0.97992
857.8	0.98202
858.0	0.98139
858.2	0.98314
858.4	0.9883
858.6	0.98843
858.8	0.98325
859.0	0.9838
859.2	0.98452
859.4	0.98148
859.6	0.98163
859.8	0.98327
860.0	0.98615
860.2	0.98615
860.4	0.98164
860.6	0.98061
860.8	0.98245
861.0	0.98625
861.2	0.98999
861.4	0.986
861.6	0.98093
861.8	0.98005
862.0	0.98314
862.2	0.98877
862.4	0.9892
862.6	0.99166
862.8	0.98852
863.0	0.99261
863.2	0.99955
863.4	0.99521
863.6	0.99572
863.8	0.99327
864.0	0.98984
864.2	0.98572
864.4	0.98491
864.6	0.98883
864.8	0.98786
865.0	0.98488
865.2	0.98276
865.4	0.98349
865.6	0.98332
865.8	0.98489
866.0	0.98679
866.2	0.98381
866.4	0.9826
866.6	0.97849
866.8	0.97398
867.0	0.96499
867.2	0.96569
867.4	0.9704
867.6	0.96932
867.8	0.96929
868.0	0.96306
868.2	0.95449
868.4	0.95378
868.6	0.953
868.8	0.94767
869.0	0.94491
869.2	0.94347
869.4	0.94489
869.6	0.9469
869.8	0.95115
870.0	0.94959
870.2	0.95049
870.4	0.95006
870.6	0.94849
870.8	0.94394
871.0	0.92977
871.2	0.91367
871.4	0.8952
871.6	0.86881
871.8	0.82068
872.0	0.75978
872.2	0.68336
872.4	0.60104
872.6	0.52106
872.8	0.44083
873.0	0.36542
873.2	0.30094
873.4	0.24544
873.6	0.19779
873.8	0.15855
874.0	0.11264
874.2	0.09033
874.4	0.07214
874.6	0.058
874.8	0.04672
875.0	0.03771
875.2	0.03041
875.4	0.02451
875.6	0.0201
875.8	0.01646
876.0	0.01362
876.2	0.01128
876.4	0.00938
876.6	0.00777
876.8	0.00646
877.0	0.0054
877.2	0.00457
877.4	0.00382
877.6	0.00323
877.8	0.00269
878.0	0.00225
878.2	0.00192
878.4	0.00165
878.6	0.00141
878.8	0.0012
879.0	0.00104
879.2	8.7124e-04
879.4	7.5572e-04
879.6	6.5243e-04
879.8	5.6745e-04
880.0	4.991e-04
880.2	4.3291e-04
880.4	3.7648e-04
880.6	3.2576e-04
880.8	2.8956e-04
881.0	2.5308e-04
881.2	2.2313e-04
881.4	1.9601e-04
881.6	1.7279e-04
881.8	1.5194e-04
882.0	1.3348e-04
882.2	1.2106e-04
882.4	1.0563e-04
882.6	9.4067e-05
882.8	8.337e-05
883.0	7.4011e-05
883.2	6.6102e-05
883.4	5.9581e-05
883.6	5.2519e-05
883.8	4.7999e-05
884.0	4.3292e-05
884.2	3.8874e-05
884.4	3.4975e-05
884.6	3.0319e-05
884.8	2.7218e-05
885.0	2.5977e-05
885.2	2.2128e-05
885.4	2.0656e-05
885.6	1.8226e-05
885.8	1.6379e-05
886.0	1.4838e-05
886.2	1.3769e-05
886.4	1.239e-05
886.6	1.1203e-05
886.8	1.0884e-05
887.0	9.6219e-06
887.2	9.3278e-06
887.4	8.1596e-06
887.6	6.7332e-06
887.8	6.7499e-06
888.0	6.5555e-06
888.2	5.5771e-06
888.4	5.464e-06
888.6	4.8171e-06
888.8	4.7559e-06
889.0	4.3411e-06
889.2	3.6524e-06
889.4	3.7276e-06
889.6	3.5141e-06
889.8	3.1437e-06
890.0	2.6793e-06
890.2	2.6137e-06
890.4	2.5405e-06
890.6	2.1817e-06
890.8	2.1293e-06
891.0	2.0051e-06
891.2	1.6262e-06
891.4	1.6711e-06
891.6	1.5914e-06
891.8	1.3541e-06
892.0	1.6481e-06
892.2	1.1559e-06
892.4	1.1931e-06
892.6	1.13e-06
892.8	1.2392e-06
893.0	1.1093e-06
893.2	1.161e-06
893.4	8.4974e-07
893.6	6.833e-07
893.8	7.7312e-07
894.0	5.813e-07
894.2	7.5076e-07
894.4	6.2185e-07
894.6	3.4386e-07
894.8	5.0992e-07
895.0	5.5255e-07
895.2	5.8516e-07
895.4	6.1969e-07
895.6	6.5626e-07
895.8	6.95e-07
896.0	7.3601e-07
896.2	7.7945e-07
896.4	8.2546e-07
896.6	8.3131e-07
896.8	8.118e-07
897.0	7.9275e-07
897.2	7.7415e-07
897.4	7.5598e-07
897.6	7.3824e-07
897.8	7.2092e-07
898.0	7.04e-07
898.2	6.8748e-07
898.4	6.7135e-07
898.6	6.5559e-07
898.8	6.4021e-07
899.0	6.2519e-07
899.2	6.1051e-07
899.4	5.9619e-07
899.6	5.822e-07
899.8	5.6853e-07
900.0	5.5768e-07
900.2	5.5003e-07
900.4	5.4249e-07
900.6	5.3505e-07
900.8	5.2772e-07
901.0	5.2048e-07
901.2	5.1334e-07
901.4	5.063e-07
901.6	4.9936e-07
901.8	4.9251e-07
902.0	4.8576e-07
902.2	4.791e-07
902.4	4.7253e-07
902.6	4.6605e-07
902.8	4.5966e-07
903.0	4.5335e-07
903.2	4.4714e-07
903.4	4.4101e-07
903.6	4.3496e-07
903.8	4.2899e-07
904.0	4.2311e-07
904.2	4.1731e-07
904.4	4.1159e-07
904.6	4.0594e-07
904.8	4.0038e-07
905.0	3.9822e-07
905.2	3.9625e-07
905.4	3.9429e-07
905.6	3.9234e-07
905.8	3.904e-07
906.0	3.8847e-07
906.2	3.8655e-07
906.4	3.8464e-07
906.6	3.8274e-07
906.8	3.8085e-07
907.0	3.7897e-07
907.2	3.7709e-07
907.4	3.7523e-07
907.6	3.7337e-07
907.8	3.7153e-07
908.0	3.6969e-07
908.2	3.6786e-07
908.4	3.6605e-07
908.6	3.6424e-07
908.8	3.6244e-07
909.0	3.6064e-07
909.2	3.5886e-07
909.4	3.5709e-07
909.6	3.5532e-07
909.8	3.5142e-07
910.0	3.4504e-07
910.2	3.3878e-07
910.4	3.3263e-07
910.6	3.2659e-07
910.8	3.2066e-07
911.0	3.1484e-07
911.2	3.0912e-07
911.4	3.0351e-07
911.6	2.98e-07
911.8	2.9259e-07
912.0	2.8728e-07
912.2	2.8207e-07
912.4	2.7694e-07
912.6	2.7192e-07
912.8	2.6698e-07
913.0	2.6213e-07
913.2	2.5737e-07
913.4	2.527e-07
913.6	2.4811e-07
913.8	2.4361e-07
914.0	2.3919e-07
914.2	2.3485e-07
914.4	2.3058e-07
914.6	2.264e-07
914.8	2.2151e-07
915.0	2.167e-07
915.2	2.1199e-07
915.4	2.0739e-07
915.6	2.0288e-07
915.8	1.9848e-07
916.0	1.9416e-07
916.2	1.8995e-07
916.4	1.8582e-07
916.6	1.8178e-07
916.8	1.7783e-07
917.0	1.7397e-07
917.2	1.7019e-07
917.4	1.665e-07
917.6	1.6288e-07
917.8	1.5934e-07
918.0	1.5588e-07
918.2	1.5249e-07
918.4	1.4918e-07
918.6	1.4594e-07
918.8	1.4277e-07
919.0	1.3967e-07
919.2	1.3664e-07
919.4	1.3367e-07
919.6	1.3221e-07
919.8	1.3242e-07
920.0	1.3263e-07
920.2	1.3285e-07
920.4	1.3306e-07
920.6	1.3327e-07
920.8	1.3349e-07
921.0	1.337e-07
921.2	1.3392e-07
921.4	1.3414e-07
921.6	1.3435e-07
921.8	1.3457e-07
922.0	1.3479e-07
922.2	1.35e-07
922.4	1.3522e-07
922.6	1.3544e-07
922.8	1.3566e-07
923.0	1.3587e-07
923.2	1.3609e-07
923.4	1.3631e-07
923.6	1.3653e-07
923.8	1.3675e-07
924.0	1.3697e-07
924.2	1.3719e-07
924.4	1.3742e-07
924.6	1.3936e-07
924.8	1.414e-07
925.0	1.4347e-07
925.2	1.4557e-07
925.4	1.477e-07
925.6	1.4987e-07
925.8	1.5206e-07
926.0	1.5429e-07
926.2	1.5655e-07
926.4	1.5885e-07
926.6	1.6117e-07
926.8	1.6353e-07
927.0	1.6593e-07
927.2	1.6836e-07
927.4	1.7083e-07
927.6	1.7333e-07
927.8	1.7587e-07
928.0	1.7845e-07
928.2	1.8106e-07
928.4	1.8371e-07
928.6	1.8641e-07
928.8	1.8914e-07
929.0	1.9191e-07
929.2	1.9472e-07
929.4	1.9694e-07
929.6	1.9843e-07
929.8	1.9992e-07
930.0	2.0143e-07
930.2	2.0295e-07
930.4	2.0448e-07
930.6	2.0602e-07
930.8	2.0757e-07
931.0	2.0914e-07
931.2	2.1071e-07
931.4	2.123e-07
931.6	2.139e-07
931.8	2.1552e-07
932.0	2.1714e-07
932.2	2.1878e-07
932.4	2.2043e-07
932.6	2.2209e-07
932.8	2.2377e-07
933.0	2.2545e-07
933.2	2.2715e-07
933.4	2.2886e-07
933.6	2.3059e-07
933.8	2.3233e-07
934.0	2.3408e-07
934.2	2.3585e-07
934.4	2.4386e-07
934.6	2.5242e-07
934.8	2.6128e-07
935.0	2.7045e-07
935.2	2.7994e-07
935.4	2.8977e-07
935.6	2.9994e-07
935.8	3.1046e-07
936.0	3.2136e-07
936.2	3.3264e-07
936.4	3.4432e-07
936.6	3.564e-07
936.8	3.6891e-07
937.0	3.8186e-07
937.2	3.9526e-07
937.4	4.0913e-07
937.6	4.2349e-07
937.8	4.3836e-07
938.0	4.5374e-07
938.2	4.6967e-07
938.4	4.8615e-07
938.6	5.0322e-07
938.8	5.2088e-07
939.0	5.3916e-07
939.2	5.5808e-07
939.4	5.7767e-07
939.6	5.9795e-07
939.8	6.1893e-07
940.0	6.4066e-07
940.2	6.6314e-07
940.4	6.861e-07
940.6	6.8857e-07
940.8	6.9104e-07
941.0	6.9353e-07
941.2	6.9603e-07
941.4	6.9853e-07
941.6	7.0104e-07
941.8	7.0356e-07
942.0	7.0609e-07
942.2	7.0863e-07
942.4	7.1118e-07
942.6	7.1374e-07
942.8	7.1631e-07
943.0	7.1889e-07
943.2	7.2147e-07
943.4	7.2407e-07
943.6	7.2667e-07
943.8	7.2929e-07
944.0	7.179e-07
944.2	7.0517e-07
944.4	6.9267e-07
944.6	6.8039e-07
944.8	6.6832e-07
945.0	6.5647e-07
945.2	6.4484e-07
945.4	6.334e-07
945.6	6.2217e-07
945.8	6.1114e-07
946.0	6.0031e-07
946.2	5.8966e-07
946.4	5.7921e-07
946.6	5.6894e-07
946.8	5.5885e-07
947.0	5.4895e-07
947.2	5.3921e-07
947.4	5.2965e-07
947.6	5.2026e-07
947.8	5.1104e-07
948.0	5.0198e-07
948.2	4.9308e-07
948.4	4.8434e-07
948.6	4.2037e-07
948.8	2.8538e-07
949.0	1.9374e-07
949.2	1.3153e-07
949.4	8.929e-08
949.6	6.0617e-08
949.8	4.1152e-08
950.0	2.7937e-08
950.2	1.8966e-08
950.4	1.2876e-08
950.6	1.1956e-08
950.8	1.1838e-08
951.0	1.1721e-08
951.2	1.1605e-08
951.4	1.149e-08
951.6	1.1377e-08
951.8	1.1269e-08
952.0	1.1173e-08
952.2	1.1077e-08
952.4	1.0983e-08
952.6	1.0889e-08
952.8	1.0796e-08
953.0	1.0703e-08
953.2	1.0616e-08
953.4	1.0531e-08
953.6	1.0446e-08
953.8	1.0362e-08
954.0	1.0279e-08
954.2	1.0196e-08
954.4	1.1288e-08
954.6	1.6051e-08
954.8	2.2823e-08
955.0	3.2452e-08
955.2	4.6143e-08
955.4	6.561e-08
955.6	9.3291e-08
955.8	1.0027e-07
956.0	1.0027e-07
956.2	1.0027e-07
956.4	1.0027e-07
956.6	1.0027e-07
956.8	1.0027e-07
957.0	1.0027e-07
957.2	1.0027e-07
957.4	1.0027e-07
957.6	1.0027e-07
957.8	1.0027e-07
958.0	1.0027e-07
958.2	1.0027e-07
958.4	1.0027e-07
958.6	1.0027e-07
958.8	1.0027e-07
959.0	1.0027e-07
959.2	1.0027e-07
959.4	1.0027e-07
959.6	1.0027e-07
959.8	1.0027e-07
960.0	1.0027e-07
960.2	1.0027e-07
960.4	1.0027e-07
960.6	1.0027e-07
960.8	1.0027e-07
961.0	1.0027e-07
961.2	1.0027e-07
961.4	1.0027e-07
961.6	1.0027e-07
961.8	1.0027e-07
962.0	1.0027e-07
962.2	1.0027e-07
962.4	1.0027e-07
962.6	1.0027e-07
962.8	1.0027e-07
963.0	1.0027e-07
963.2	1.0027e-07
963.4	1.0027e-07
963.6	1.0027e-07
963.8	1.0027e-07
964.0	1.0027e-07
964.2	1.0027e-07
964.4	1.0027e-07
964.6	1.0027e-07
964.8	1.0027e-07
965.0	1.0027e-07
965.2	1.0027e-07
965.4	1.0027e-07
965.6	1.0027e-07
965.8	1.0027e-07
966.0	1.0027e-07
966.2	1.0027e-07
966.4	1.0027e-07
966.6	1.0027e-07
966.8	1.0027e-07
967.0	1.0027e-07
967.2	1.0027e-07
967.4	1.0027e-07
967.6	1.0027e-07
967.8	1.0027e-07
968.0	1.0027e-07
968.2	1.0027e-07
968.4	1.0027e-07
968.6	1.0027e-07
968.8	1.0027e-07
969.0	1.0027e-07
969.2	1.0027e-07
969.4	1.0027e-07
969.6	1.0027e-07
969.8	1.0027e-07
970.0	1.0027e-07
970.2	1.0027e-07
970.4	1.0027e-07
970.6	1.0027e-07
970.8	1.0027e-07
971.0	1.0027e-07
971.2	1.0027e-07
971.4	1.0027e-07
971.6	1.0027e-07
971.8	1.0027e-07
972.0	1.0027e-07
972.2	1.0027e-07
972.4	1.0027e-07
972.6	1.0027e-07
972.8	1.0027e-07
973.0	1.0027e-07
973.2	1.0027e-07
973.4	1.0027e-07
973.6	1.0027e-07
973.8	1.0027e-07
974.0	1.0027e-07
974.2	1.0027e-07
974.4	1.0027e-07
974.6	1.0027e-07
974.8	1.0027e-07
975.0	1.0027e-07
975.2	1.0027e-07
975.4	1.0027e-07
975.6	1.0027e-07
975.8	1.0027e-07
976.0	1.0027e-07
976.2	1.0027e-07
976.4	1.0027e-07
976.6	1.0027e-07
976.8	1.0027e-07
977.0	1.0027e-07
977.2	1.0027e-07
977.4	1.0027e-07
977.6	1.0027e-07
977.8	1.0027e-07
978.0	1.0027e-07
978.2	1.0027e-07
978.4	1.0027e-07
978.6	1.0027e-07
978.8	1.0027e-07
979.0	1.0027e-07
979.2	1.0027e-07
979.4	1.0027e-07
979.6	1.0027e-07
979.8	1.0027e-07
980.0	1.0027e-07
980.2	1.0027e-07
980.4	1.0027e-07
980.6	1.0027e-07
980.8	1.0027e-07
981.0	1.0027e-07
981.2	1.0027e-07
981.4	1.0027e-07
981.6	1.0027e-07
981.8	1.0027e-07
982.0	1.0027e-07
982.2	1.0027e-07
982.4	1.0027e-07
982.6	1.0027e-07
982.8	1.0027e-07
983.0	1.0027e-07
983.2	1.0027e-07
983.4	1.0027e-07
983.6	1.0027e-07
983.8	1.0027e-07
984.0	1.0027e-07
984.2	1.0027e-07
984.4	1.0027e-07
984.6	1.0027e-07
984.8	1.0027e-07
985.0	1.0027e-07
985.2	1.0027e-07
985.4	1.0027e-07
985.6	1.0027e-07
985.8	1.0027e-07
986.0	1.0027e-07
986.2	1.0027e-07
986.4	1.0027e-07
986.6	1.0027e-07
986.8	1.0027e-07
987.0	1.0027e-07
987.2	1.0027e-07
987.4	1.0027e-07
987.6	1.0027e-07
987.8	1.0027e-07
988.0	1.0027e-07
988.2	1.0027e-07
988.4	1.0027e-07
988.6	1.0027e-07
988.8	1.0027e-07
989.0	1.0027e-07
989.2	1.0027e-07
989.4	1.0027e-07
989.6	1.0027e-07
989.8	1.0027e-07
990.0	1.0027e-07
990.2	1.0027e-07
990.4	1.0027e-07
990.6	1.0027e-07
990.8	1.0027e-07
991.0	1.0027e-07
991.2	1.0027e-07
991.4	1.0027e-07
991.6	1.0027e-07
991.8	1.0027e-07
992.0	1.0027e-07
992.2	1.0027e-07
992.4	1.0027e-07
992.6	1.0027e-07
992.8	1.0027e-07
993.0	1.0027e-07
993.2	1.0027e-07
993.4	1.0027e-07
993.6	1.0027e-07
993.8	1.0027e-07
994.0	1.0027e-07
994.2	1.0027e-07
994.4	1.0027e-07
994.6	1.0027e-07
994.8	1.0027e-07
995.0	1.0027e-07
995.2	1.0027e-07
995.4	1.0027e-07
995.6	1.0027e-07
995.8	1.0027e-07
996.0	1.0027e-07
996.2	1.0027e-07
996.4	1.0027e-07
996.6	1.0027e-07
996.8	1.0027e-07
997.0	1.0027e-07
997.2	1.0027e-07
997.4	1.0027e-07
997.6	1.0027e-07
997.8	1.0027e-07
998.0	1.0027e-07
998.2	1.0027e-07
998.4	1.0027e-07
998.6	1.0027e-07
998.8	1.0027e-07
999.0	1.0027e-07
999.2	1.0027e-07
999.4	1.0027e-07
999.6	1.0027e-07
999.8	1.0027e-07
1000.0	1.0027e-07
1000.2	1.1145e-07
1000.4	1.2387e-07
1000.6	1.3768e-07
1000.8	1.5303e-07
1001.0	1.7009e-07
1001.2	1.8114e-07
1001.4	1.8727e-07
1001.6	1.9361e-07
1001.8	2.0016e-07
1002.0	2.0693e-07
1002.2	2.1393e-07
1002.4	2.2117e-07
1002.6	2.2865e-07
1002.8	2.3639e-07
1003.0	2.4439e-07
1003.2	2.5266e-07
1003.4	2.6121e-07
1003.6	2.7004e-07
1003.8	2.7918e-07
1004.0	2.8863e-07
1004.2	2.9839e-07
1004.4	3.0849e-07
1004.6	3.1893e-07
1004.8	3.2388e-07
1005.0	3.2634e-07
1005.2	3.2881e-07
1005.4	3.3131e-07
1005.6	3.3382e-07
1005.8	3.3635e-07
1006.0	3.3891e-07
1006.2	3.4148e-07
1006.4	3.4407e-07
1006.6	3.4668e-07
1006.8	3.4931e-07
1007.0	3.5196e-07
1007.2	3.5463e-07
1007.4	3.5732e-07
1007.6	3.6003e-07
1007.8	3.6276e-07
1008.0	3.6552e-07
1008.2	3.6829e-07
1008.4	3.5903e-07
1008.6	3.473e-07
1008.8	3.3595e-07
1009.0	3.2497e-07
1009.2	3.1436e-07
1009.4	3.0408e-07
1009.6	2.9415e-07
1009.8	2.8454e-07
1010.0	2.7524e-07
1010.2	2.6625e-07
1010.4	2.5755e-07
1010.6	2.4913e-07
1010.8	2.4099e-07
1011.0	2.3312e-07
1011.2	2.255e-07
1011.4	2.1814e-07
1011.6	2.1101e-07
1011.8	2.0411e-07
1012.0	1.9394e-07
1012.2	1.8403e-07
1012.4	1.7462e-07
1012.6	1.6569e-07
1012.8	1.5722e-07
1013.0	1.4918e-07
1013.2	1.4156e-07
1013.4	1.3432e-07
1013.6	1.2746e-07
1013.8	1.2094e-07
1014.0	1.1476e-07
1014.2	1.0889e-07
1014.4	1.0332e-07
1014.6	9.8042e-08
1014.8	9.303e-08
1015.0	8.8275e-08
1015.2	8.3762e-08
1015.4	7.9797e-08
1015.6	8.0499e-08
1015.8	8.1208e-08
1016.0	8.1922e-08
1016.2	8.2643e-08
1016.4	8.337e-08
1016.6	8.4104e-08
1016.8	8.4844e-08
1017.0	8.5591e-08
1017.2	8.6344e-08
1017.4	8.7104e-08
1017.6	8.787e-08
1017.8	8.8644e-08
1018.0	8.9424e-08
1018.2	9.0211e-08
1018.4	9.1005e-08
1018.6	9.1805e-08
1018.8	9.2613e-08
1019.0	9.4379e-08
1019.2	1.0003e-07
1019.4	1.0602e-07
1019.6	1.1237e-07
1019.8	1.191e-07
1020.0	1.2623e-07
1020.2	1.3379e-07
1020.4	1.418e-07
1020.6	1.503e-07
1020.8	1.593e-07
1021.0	1.6884e-07
1021.2	1.7895e-07
1021.4	1.8966e-07
1021.6	2.0102e-07
1021.8	2.1306e-07
1022.0	2.2582e-07
1022.2	2.3934e-07
1022.4	2.5368e-07
1022.6	2.6285e-07
1022.8	2.616e-07
1023.0	2.6036e-07
1023.2	2.5913e-07
1023.4	2.579e-07
1023.6	2.5667e-07
1023.8	2.5546e-07
1024.0	2.5425e-07
1024.2	2.5304e-07
1024.4	2.5184e-07
1024.6	2.5065e-07
1024.8	2.4946e-07
1025.0	2.4828e-07
1025.2	2.3617e-07
1025.4	2.2465e-07
1025.6	2.137e-07
1025.8	2.0328e-07
1026.0	1.9337e-07
1026.2	1.8478e-07
1026.4	1.79e-07
1026.6	1.7341e-07
1026.8	1.6799e-07
1027.0	1.6274e-07
1027.2	1.5766e-07
1027.4	1.5273e-07
1027.6	1.4796e-07
1027.8	1.4333e-07
1028.0	1.3886e-07
1028.2	1.3452e-07
1028.4	1.3031e-07
1028.6	1.2624e-07
1028.8	1.223e-07
1029.0	1.1847e-07
1029.2	1.1477e-07
